Year,EndDate,Net,LG,totcount,Lengthcount,unmeasured
2013,2013-07-28,214W,1,5,6,-1
2013,2013-07-28,214W,2,190,49,141
2013,2013-07-28,230N,1,3,3,0
2013,2013-07-28,230N,2,243,50,193
2013,2013-07-28,230S,1,16,16,0
2013,2013-07-28,230S,2,418,50,368
2013,2013-07-29,218W,1,2,2,0
2013,2013-07-29,218W,2,7,7,0
2013,2013-07-30,218W,2,1,1,0
2013,2013-07-30,220E,1,1,1,0
2013,2013-07-30,220E,2,1,1,0
2013,2013-07-30,220W,1,2,2,0
2013,2013-07-30,220W,2,10,10,0
2013,2013-07-30,230N,1,1,1,0
2013,2013-07-30,230N,2,37,37,0
2013,2013-07-30,230S,1,3,3,0
2013,2013-07-30,230S,2,40,39,1
2013,2013-07-31,214E,2,15,15,0
2013,2013-07-31,214W,1,3,3,0
2013,2013-07-31,214W,2,20,20,0
2013,2013-07-31,220W,2,2,2,0
2013,2013-07-31,230N,1,2,2,0
2013,2013-07-31,230N,2,103,50,53
2013,2013-07-31,230S,2,161,50,111
2013,2013-08-01,214E,1,1,1,0
2013,2013-08-01,214E,2,15,15,0
2013,2013-08-01,214W,1,6,6,0
2013,2013-08-01,214W,2,60,50,10
2013,2013-08-01,218E,2,3,3,0
2013,2013-08-01,218W,2,2,2,0
2013,2013-08-01,220E,2,4,4,0
2013,2013-08-01,220W,2,5,5,0
2013,2013-08-01,230N,2,9,9,0
2013,2013-08-01,230S,2,13,13,0
2013,2013-08-02,214E,1,1,1,0
2013,2013-08-02,214E,2,25,25,0
2013,2013-08-02,214W,1,1,1,0
2013,2013-08-02,214W,2,37,37,0
2013,2013-08-02,218E,1,1,1,0
2013,2013-08-02,218E,2,3,3,0
2013,2013-08-02,218W,2,1,1,0
2013,2013-08-02,220E,2,1,1,0
2013,2013-08-02,220W,1,1,1,0
2013,2013-08-03,214W,1,1,1,0
2013,2013-08-03,214W,2,49,49,0
2013,2013-08-03,220E,2,1,1,0
2013,2013-08-03,220W,1,1,1,0
2013,2013-08-03,220W,2,4,4,0
2013,2013-08-03,230N,1,2,2,0
2013,2013-08-03,230N,2,246,50,196
2013,2013-08-03,230S,2,688,50,638
2013,2013-08-04,214E,1,1,1,0
2013,2013-08-04,214E,2,4,4,0
2013,2013-08-04,214W,1,5,5,0
2013,2013-08-04,214W,2,98,50,48
2013,2013-08-04,218E,2,1,1,0
2013,2013-08-04,230N,1,1,1,0
2013,2013-08-04,230N,2,94,50,44
2013,2013-08-04,230S,1,1,1,0
2013,2013-08-04,230S,2,154,50,104
2013,2013-08-05,214E,1,1,1,0
2013,2013-08-05,214E,2,10,10,0
2013,2013-08-05,214W,1,1,2,-1
2013,2013-08-05,214W,2,17,16,1
2013,2013-08-05,218E,2,4,4,0
2013,2013-08-05,218W,2,3,3,0
2013,2013-08-05,220E,2,2,2,0
2013,2013-08-05,220W,2,2,2,0
2013,2013-08-05,230N,1,1,1,0
2013,2013-08-05,230N,2,159,50,109
2013,2013-08-05,230S,1,53,50,3
2013,2013-08-05,230S,2,792,50,742
2013,2013-08-06,214E,1,3,3,0
2013,2013-08-06,214E,2,17,17,0
2013,2013-08-06,214W,1,4,4,0
2013,2013-08-06,214W,2,32,32,0
2013,2013-08-06,220W,2,6,6,0
2013,2013-08-06,230N,1,1,1,0
2013,2013-08-06,230N,2,115,50,65
2013,2013-08-06,230S,2,242,50,192
2013,2013-08-07,218W,2,3,3,0
2013,2013-08-07,230N,1,3,3,0
2013,2013-08-07,230N,2,26,26,0
2013,2013-08-07,230S,1,33,33,0
2013,2013-08-07,230S,2,290,50,240
2013,2013-08-08,214E,1,30,30,0
2013,2013-08-08,214E,2,20,20,0
2013,2013-08-08,214W,1,16,16,0
2013,2013-08-08,214W,2,75,50,25
2013,2013-08-08,220E,2,5,5,0
2013,2013-08-08,220W,2,16,16,0
2013,2013-08-08,230N,1,6,6,0
2013,2013-08-08,230N,2,59,50,9
2013,2013-08-08,230S,1,85,50,35
2013,2013-08-08,230S,2,495,50,445
2013,2013-08-09,218E,1,10,10,0
2013,2013-08-09,218E,2,11,11,0
2013,2013-08-09,218W,2,10,10,0
2013,2013-08-09,220E,1,1,1,0
2013,2013-08-09,220E,2,10,10,0
2013,2013-08-09,220W,1,1,1,0
2013,2013-08-09,220W,2,17,17,0
2013,2013-08-10,214E,1,70,50,20
2013,2013-08-10,214E,2,30,30,0
2013,2013-08-10,214W,1,83,50,33
2013,2013-08-10,214W,2,100,50,50
2013,2013-08-10,218E,1,1,1,0
2013,2013-08-10,218E,2,13,13,0
2013,2013-08-10,218W,2,4,4,0
2013,2013-08-10,220E,2,4,4,0
2013,2013-08-10,220W,1,1,1,0
2013,2013-08-10,220W,2,9,9,0
2013,2013-08-10,230N,1,173,50,123
2013,2013-08-10,230N,2,48,48,0
2013,2013-08-10,230S,1,66,50,16
2013,2013-08-10,230S,2,268,50,218
2013,2013-08-11,214E,1,14,14,0
2013,2013-08-11,214E,2,3,3,0
2013,2013-08-11,214W,1,313,50,263
2013,2013-08-11,214W,2,72,50,22
2013,2013-08-11,218E,1,6,6,0
2013,2013-08-11,218E,2,18,18,0
2013,2013-08-11,218W,1,6,6,0
2013,2013-08-11,218W,2,10,10,0
2013,2013-08-11,220E,2,2,2,0
2013,2013-08-11,220W,1,1,1,0
2013,2013-08-11,220W,2,4,4,0
2013,2013-08-11,230N,1,20,20,0
2013,2013-08-11,230N,2,65,50,15
2013,2013-08-11,230S,1,16,16,0
2013,2013-08-11,230S,2,590,50,540
2013,2013-08-12,214E,1,34,34,0
2013,2013-08-12,214E,2,35,35,0
2013,2013-08-12,214W,1,318,50,268
2013,2013-08-12,214W,2,161,50,111
2013,2013-08-12,230N,1,233,50,183
2013,2013-08-12,230N,2,24,24,0
2013,2013-08-12,230S,1,1,1,0
2013,2013-08-12,230S,2,173,50,123
2013,2013-08-13,214W,1,100,50,50
2013,2013-08-13,218E,1,3,3,0
2013,2013-08-13,218E,2,5,5,0
2013,2013-08-13,218W,2,1,1,0
2013,2013-08-13,220E,2,3,0,3
2013,2013-08-13,220W,2,9,12,-3
2013,2013-08-13,230N,1,2,2,0
2013,2013-08-13,230N,2,15,15,0
2013,2013-08-13,230S,1,2,2,0
2013,2013-08-13,230S,2,572,50,522
2013,2013-08-14,220W,2,1,1,0
2013,2013-08-16,214E,1,5,5,0
2013,2013-08-16,214E,2,5,6,-1
2013,2013-08-16,214W,1,67,50,17
2013,2013-08-16,214W,2,24,24,0
2013,2013-08-16,218E,2,1,1,0
2013,2013-08-16,218W,2,1,1,0
2013,2013-08-16,220E,2,1,1,0
2013,2013-08-16,220W,2,2,2,0
2013,2013-08-16,230N,1,9,9,0
2013,2013-08-16,230N,2,3,3,0
2013,2013-08-16,230S,1,4,4,0
2013,2013-08-16,230S,2,11,11,0
2013,2013-08-17,218E,1,1,1,0
2013,2013-08-17,220E,2,3,3,0
2013,2013-08-17,220W,2,2,2,0
2013,2013-08-17,230N,1,19,19,0
2013,2013-08-17,230N,2,2,2,0
2013,2013-08-17,230S,1,33,33,0
2013,2013-08-17,230S,2,24,24,0
2013,2013-08-18,214E,1,59,50,9
2013,2013-08-18,214E,2,6,6,0
2013,2013-08-18,214W,1,20,20,0
2013,2013-08-18,214W,2,2,2,0
2013,2013-08-18,218W,2,1,1,0
2013,2013-08-18,220E,2,4,4,0
2013,2013-08-18,220W,2,4,4,0
2013,2013-08-18,230N,1,32,32,0
2013,2013-08-18,230N,2,138,50,88
2013,2013-08-18,230S,1,9,9,0
2013,2013-08-18,230S,2,389,50,339
2013,2013-08-19,214E,1,4,4,0
2013,2013-08-19,214W,1,138,50,88
2013,2013-08-19,214W,2,8,8,0
2013,2013-08-19,218W,1,1,1,0
2013,2013-08-19,218W,2,1,1,0
2013,2013-08-19,230N,1,12,12,0
2013,2013-08-19,230N,2,33,33,0
2013,2013-08-19,230S,1,17,17,0
2013,2013-08-19,230S,2,76,50,26
2013,2013-08-20,214E,1,6,6,0
2013,2013-08-20,214E,2,1,1,0
2013,2013-08-20,214W,1,9,9,0
2013,2013-08-20,214W,2,3,3,0
2013,2013-08-20,220E,2,1,1,0
2013,2013-08-20,230N,1,4,4,0
2013,2013-08-20,230N,2,5,5,0
2013,2013-08-20,230S,1,3,3,0
2013,2013-08-20,230S,2,28,28,0
2013,2013-08-21,220W,2,2,2,0
2013,2013-08-21,230N,1,10,10,0
2013,2013-08-21,230N,2,12,12,0
2013,2013-08-21,230S,1,9,9,0
2013,2013-08-21,230S,2,11,10,1
2013,2013-08-22,218E,2,13,13,0
2013,2013-08-22,218W,1,2,2,0
2013,2013-08-22,218W,2,5,5,0
2013,2013-08-23,218E,2,1,1,0
2013,2013-08-23,230N,1,16,16,0
2013,2013-08-23,230N,2,27,27,0
2013,2013-08-23,230S,1,66,50,16
2013,2013-08-23,230S,2,69,50,19
2013,2013-08-24,218E,2,7,7,0
2013,2013-08-24,218W,1,1,1,0
2013,2013-08-24,218W,2,5,5,0
2013,2013-08-25,218E,2,17,17,0
2013,2013-08-25,218W,2,15,15,0
2013,2013-08-25,230N,1,9,9,0
2013,2013-08-25,230N,2,26,26,0
2013,2013-08-25,230S,1,47,47,0
2013,2013-08-25,230S,2,56,50,6
2013,2013-08-26,218E,2,12,12,0
2013,2013-08-26,218W,2,80,50,30
2013,2013-08-26,230N,1,4,4,0
2013,2013-08-26,230N,2,9,9,0
2013,2013-08-26,230S,1,1,1,0
2013,2013-08-26,230S,2,112,50,62
2013,2013-08-27,218E,2,6,6,0
2013,2013-08-27,218W,2,6,6,0
2014,2014-06-30,230N,1,16,8,8
2014,2014-06-30,230N,2,12,6,6
2014,2014-06-30,230S,1,1,1,0
2014,2014-07-01,218E,2,4,0,4
2014,2014-07-01,230N,1,28,28,0
2014,2014-07-01,230N,2,22,22,0
2014,2014-07-01,230S,1,6,6,0
2014,2014-07-01,230S,2,3,3,0
2014,2014-07-02,230N,1,27,27,0
2014,2014-07-02,230N,2,13,13,0
2014,2014-07-02,230S,1,25,25,0
2014,2014-07-02,230S,2,12,12,0
2014,2014-07-03,230N,1,55,50,5
2014,2014-07-03,230N,2,66,50,16
2014,2014-07-03,230S,1,124,50,74
2014,2014-07-03,230S,2,201,53,148
2014,2014-07-04,214E,1,2,2,0
2014,2014-07-04,214E,2,32,32,0
2014,2014-07-04,214W,1,5,5,0
2014,2014-07-04,214W,2,145,50,95
2014,2014-07-04,230N,1,20,20,0
2014,2014-07-04,230N,2,19,19,0
2014,2014-07-04,230S,1,25,25,0
2014,2014-07-04,230S,2,43,43,0
2014,2014-07-05,214E,1,6,6,0
2014,2014-07-05,214E,2,29,29,0
2014,2014-07-05,214W,1,12,12,0
2014,2014-07-05,214W,2,212,50,162
2014,2014-07-05,230N,1,18,18,0
2014,2014-07-05,230N,2,27,27,0
2014,2014-07-05,230S,1,27,27,0
2014,2014-07-05,230S,2,21,21,0
2014,2014-07-06,214E,1,6,6,0
2014,2014-07-06,214E,2,17,17,0
2014,2014-07-06,214W,1,15,13,2
2014,2014-07-06,214W,2,226,50,176
2014,2014-07-06,230N,1,72,50,22
2014,2014-07-06,230N,2,5,5,0
2014,2014-07-06,230S,1,8,8,0
2014,2014-07-06,230S,2,4,4,0
2014,2014-07-07,214E,1,1,1,0
2014,2014-07-07,214E,2,2,2,0
2014,2014-07-07,218E,2,18,19,-1
2014,2014-07-07,218W,2,57,50,7
2014,2014-07-08,214E,1,2,2,0
2014,2014-07-08,214E,2,6,6,0
2014,2014-07-08,214W,2,31,31,0
2014,2014-07-08,218E,2,12,12,0
2014,2014-07-08,218W,2,10,10,0
2014,2014-07-08,230N,1,4,4,0
2014,2014-07-08,230N,2,1,1,0
2014,2014-07-08,230S,1,2,2,0
2014,2014-07-08,230S,2,4,4,0
2014,2014-07-09,214E,1,1,1,0
2014,2014-07-09,214E,2,10,10,0
2014,2014-07-09,214W,1,12,12,0
2014,2014-07-09,214W,2,10,10,0
2014,2014-07-09,220E,2,9,9,0
2014,2014-07-09,230N,1,2,2,0
2014,2014-07-09,230N,2,2,2,0
2014,2014-07-09,230S,2,7,7,0
2014,2014-07-10,218E,1,3,0,3
2014,2014-07-10,218E,2,7,10,-3
2014,2014-07-10,218W,1,0,0,0
2014,2014-07-10,218W,2,12,12,0
2014,2014-07-10,220E,2,6,6,0
2014,2014-07-10,220W,2,1,1,0
2014,2014-07-10,230N,1,2,2,0
2014,2014-07-10,230N,2,2,2,0
2014,2014-07-10,230S,1,2,2,0
2014,2014-07-10,230S,2,4,4,0
2014,2014-07-11,214E,1,4,4,0
2014,2014-07-11,214E,2,2,2,0
2014,2014-07-11,214W,1,10,10,0
2014,2014-07-11,214W,2,24,24,0
2014,2014-07-11,218E,2,43,43,0
2014,2014-07-11,218W,2,75,50,25
2014,2014-07-11,220E,2,6,6,0
2014,2014-07-11,230N,1,3,3,0
2014,2014-07-11,230N,2,6,6,0
2014,2014-07-11,230S,1,2,2,0
2014,2014-07-11,230S,2,23,4,19
2014,2014-07-12,214E,1,6,6,0
2014,2014-07-12,214E,2,7,5,2
2014,2014-07-12,214W,1,3,3,0
2014,2014-07-12,214W,2,13,13,0
2014,2014-07-12,218E,2,99,50,49
2014,2014-07-12,218W,2,33,33,0
2014,2014-07-12,220E,2,18,17,1
2014,2014-07-12,220W,2,31,31,0
2014,2014-07-12,230N,1,38,38,0
2014,2014-07-12,230N,2,99,50,49
2014,2014-07-12,230S,1,91,50,41
2014,2014-07-12,230S,2,516,50,466
2014,2014-07-13,214E,2,50,50,0
2014,2014-07-13,214W,1,4,5,-1
2014,2014-07-13,214W,2,125,49,76
2014,2014-07-13,218E,2,104,51,53
2014,2014-07-13,218W,2,42,42,0
2014,2014-07-13,220E,2,12,12,0
2014,2014-07-13,220W,2,6,6,0
2014,2014-07-13,230N,1,19,19,0
2014,2014-07-13,230N,2,26,26,0
2014,2014-07-13,230S,1,53,50,3
2014,2014-07-13,230S,2,48,48,0
2014,2014-07-14,214E,2,10,10,0
2014,2014-07-14,214W,2,8,8,0
2014,2014-07-14,218E,2,41,41,0
2014,2014-07-14,218W,2,16,16,0
2014,2014-07-14,220E,2,4,4,0
2014,2014-07-14,220W,1,1,1,0
2014,2014-07-14,220W,2,10,10,0
2014,2014-07-14,230N,1,92,50,42
2014,2014-07-14,230N,2,205,50,155
2014,2014-07-14,230S,1,84,50,34
2014,2014-07-14,230S,2,234,50,184
2014,2014-07-15,218E,2,7,7,0
2014,2014-07-15,218W,2,2,2,0
2014,2014-07-15,220E,2,1,1,0
2014,2014-07-15,220W,2,3,3,0
2014,2014-07-15,230N,1,80,50,30
2014,2014-07-15,230N,2,46,46,0
2014,2014-07-15,230S,1,41,41,0
2014,2014-07-15,230S,2,64,50,14
2014,2014-07-16,218E,2,34,34,0
2014,2014-07-16,218W,2,12,12,0
2014,2014-07-16,220E,2,7,7,0
2014,2014-07-16,220W,1,1,1,0
2014,2014-07-16,220W,2,5,5,0
2014,2014-07-16,230N,1,4,4,0
2014,2014-07-16,230N,2,14,14,0
2014,2014-07-16,230S,1,5,5,0
2014,2014-07-16,230S,2,15,15,0
2014,2014-07-17,218E,2,2,2,0
2014,2014-07-17,218W,2,6,6,0
2014,2014-07-17,220E,2,13,13,0
2014,2014-07-17,220W,1,1,1,0
2014,2014-07-17,220W,2,1,1,0
2014,2014-07-17,230N,1,8,8,0
2014,2014-07-17,230N,2,28,28,0
2014,2014-07-17,230S,1,10,10,0
2014,2014-07-17,230S,2,12,12,0
2014,2014-07-18,214E,2,1,1,0
2014,2014-07-18,214W,2,33,33,0
2014,2014-07-18,218E,2,12,12,0
2014,2014-07-18,218W,2,6,6,0
2014,2014-07-18,220E,2,7,7,0
2014,2014-07-18,220W,2,2,2,0
2014,2014-07-18,230N,1,11,11,0
2014,2014-07-18,230N,2,10,10,0
2014,2014-07-18,230S,1,1,1,0
2014,2014-07-18,230S,2,9,9,0
2014,2014-07-19,214E,2,2,2,0
2014,2014-07-19,214W,2,10,10,0
2014,2014-07-19,218E,2,7,7,0
2014,2014-07-19,218W,2,10,10,0
2014,2014-07-19,220E,2,2,2,0
2014,2014-07-19,220W,2,3,3,0
2014,2014-07-19,230N,1,16,16,0
2014,2014-07-19,230N,2,56,56,0
2014,2014-07-19,230S,1,6,6,0
2014,2014-07-19,230S,2,40,38,2
2014,2014-07-20,214E,2,3,3,0
2014,2014-07-20,214W,1,1,1,0
2014,2014-07-20,214W,2,26,26,0
2014,2014-07-20,218E,2,2,2,0
2014,2014-07-20,218W,2,4,4,0
2014,2014-07-20,220E,2,3,3,0
2014,2014-07-20,220W,2,8,8,0
2014,2014-07-20,230N,1,6,6,0
2014,2014-07-20,230N,2,11,11,0
2014,2014-07-20,230S,1,2,2,0
2014,2014-07-20,230S,2,11,11,0
2014,2014-07-21,218W,2,1,1,0
2014,2014-07-21,220E,2,1,1,0
2014,2014-07-21,220W,2,8,8,0
2014,2014-07-21,230N,1,11,11,0
2014,2014-07-21,230N,2,22,22,0
2014,2014-07-21,230S,1,12,12,0
2014,2014-07-21,230S,2,15,15,0
2014,2014-07-26,214E,1,3,3,0
2014,2014-07-26,214E,2,2,2,0
2014,2014-07-26,214W,1,130,50,80
2014,2014-07-26,214W,2,22,22,0
2014,2014-07-26,218E,2,1,1,0
2014,2014-07-26,218W,1,1,1,0
2014,2014-07-26,230N,1,26,26,0
2014,2014-07-26,230N,2,6,6,0
2014,2014-07-26,230S,1,52,52,0
2014,2014-07-26,230S,2,5,5,0
2014,2014-07-27,214E,1,8,8,0
2014,2014-07-27,214W,1,293,50,243
2014,2014-07-27,214W,2,47,47,0
2014,2014-07-27,218E,2,1,1,0
2014,2014-07-27,218W,1,1,1,0
2014,2014-07-27,230N,1,9,9,0
2014,2014-07-27,230N,2,3,3,0
2014,2014-07-27,230S,1,19,19,0
2014,2014-07-27,230S,2,7,7,0
2014,2014-07-28,214E,1,11,11,0
2014,2014-07-28,214E,2,1,1,0
2014,2014-07-28,214W,1,172,50,122
2014,2014-07-28,214W,2,8,8,0
2014,2014-07-28,218E,1,2,2,0
2014,2014-07-28,218E,2,1,1,0
2014,2014-07-28,218W,2,4,4,0
2014,2014-07-28,220E,2,1,1,0
2014,2014-07-28,230N,1,11,11,0
2014,2014-07-28,230N,2,1,1,0
2014,2014-07-28,230S,1,17,17,0
2014,2014-07-29,214E,1,3,3,0
2014,2014-07-29,214E,2,2,2,0
2014,2014-07-29,214W,1,30,30,0
2014,2014-07-29,214W,2,32,32,0
2014,2014-07-29,218E,2,2,2,0
2014,2014-07-29,218W,2,2,2,0
2014,2014-07-29,220E,2,1,1,0
2014,2014-07-29,220W,2,4,4,0
2014,2014-07-29,230N,1,61,51,10
2014,2014-07-29,230N,2,22,21,1
2014,2014-07-29,230S,1,126,50,76
2014,2014-07-29,230S,2,82,50,32
2014,2014-07-30,214E,1,1,1,0
2014,2014-07-30,214E,2,2,2,0
2014,2014-07-30,214W,1,15,16,-1
2014,2014-07-30,214W,2,11,11,0
2014,2014-07-30,218E,2,1,1,0
2014,2014-07-30,218W,2,3,3,0
2014,2014-07-30,220W,2,1,1,0
2014,2014-07-30,230N,1,60,50,10
2014,2014-07-30,230N,2,14,14,0
2014,2014-07-30,230S,1,221,50,171
2014,2014-07-30,230S,2,61,50,11
2014,2014-07-31,214E,1,6,6,0
2014,2014-07-31,214W,1,254,50,204
2014,2014-07-31,214W,2,1,1,0
2014,2014-07-31,218E,2,2,2,0
2014,2014-07-31,220E,2,5,5,0
2014,2014-07-31,220W,1,1,0,1
2014,2014-07-31,230N,1,5,5,0
2014,2014-07-31,230S,1,13,13,0
2014,2014-07-31,230S,2,5,5,0
2014,2014-08-01,214E,1,5,5,0
2014,2014-08-01,214E,2,1,1,0
2014,2014-08-01,214W,1,14,14,0
2014,2014-08-01,214W,2,5,5,0
2014,2014-08-01,220E,2,9,10,-1
2014,2014-08-01,220W,2,5,5,0
2014,2014-08-01,230N,1,66,50,16
2014,2014-08-01,230N,2,29,11,18
2014,2014-08-01,230S,1,113,50,63
2014,2014-08-01,230S,2,65,50,15
2014,2014-08-02,220E,2,3,3,0
2014,2014-08-02,220W,2,5,5,0
2014,2014-08-02,230N,1,90,50,40
2014,2014-08-02,230N,2,28,28,0
2014,2014-08-02,230S,1,98,48,50
2014,2014-08-02,230S,2,47,49,-2
2014,2014-08-03,230N,1,68,50,18
2014,2014-08-03,230N,2,27,27,0
2014,2014-08-03,230S,1,165,50,115
2014,2014-08-03,230S,2,110,50,60
2014,2014-08-04,218E,2,6,6,0
2014,2014-08-04,218W,2,3,3,0
2014,2014-08-04,220W,2,2,2,0
2014,2014-08-04,230N,1,101,50,51
2014,2014-08-04,230N,2,30,30,0
2014,2014-08-04,230S,1,72,50,22
2014,2014-08-04,230S,2,46,46,0
2014,2014-08-05,214E,1,17,17,0
2014,2014-08-05,214E,2,7,7,0
2014,2014-08-05,214W,1,244,50,194
2014,2014-08-05,214W,2,362,50,312
2014,2014-08-05,218W,2,1,1,0
2014,2014-08-05,220E,1,1,1,0
2014,2014-08-05,220E,2,2,2,0
2014,2014-08-05,230N,1,22,22,0
2014,2014-08-05,230N,2,5,5,0
2014,2014-08-05,230S,1,77,50,27
2014,2014-08-05,230S,2,30,30,0
2014,2014-08-06,214E,1,6,6,0
2014,2014-08-06,214E,2,1,1,0
2014,2014-08-06,214W,1,14,14,0
2014,2014-08-06,214W,2,35,35,0
2014,2014-08-06,230N,1,4,4,0
2014,2014-08-06,230S,1,10,10,0
2014,2014-08-06,230S,2,1,1,0
2014,2014-08-07,218E,2,1,1,0
2014,2014-08-07,220E,2,6,6,0
2014,2014-08-07,220W,1,2,2,0
2014,2014-08-07,220W,2,5,5,0
2014,2014-08-07,230N,1,3,3,0
2014,2014-08-07,230N,2,2,2,0
2014,2014-08-07,230S,1,2,2,0
2014,2014-08-07,230S,2,6,6,0
2014,2014-08-08,218E,2,2,2,0
2014,2014-08-08,220E,1,3,3,0
2014,2014-08-08,220E,2,4,4,0
2014,2014-08-08,230N,1,19,19,0
2014,2014-08-08,230N,2,8,8,0
2014,2014-08-08,230S,1,22,22,0
2014,2014-08-08,230S,2,17,17,0
2014,2014-08-09,218E,1,1,1,0
2014,2014-08-09,218E,2,1,1,0
2014,2014-08-09,218W,2,2,2,0
2014,2014-08-09,220E,2,7,7,0
2014,2014-08-09,230N,1,8,8,0
2014,2014-08-09,230N,2,1,1,0
2014,2014-08-09,230S,1,6,6,0
2014,2014-08-09,230S,2,6,6,0
2014,2014-08-10,214E,1,9,9,0
2014,2014-08-10,214E,2,3,3,0
2014,2014-08-10,214W,1,5,5,0
2014,2014-08-10,214W,2,2,2,0
2014,2014-08-10,218E,2,1,1,0
2014,2014-08-10,218W,2,5,5,0
2014,2014-08-10,220E,2,2,2,0
2014,2014-08-10,220W,2,1,1,0
2014,2014-08-10,230N,1,3,3,0
2014,2014-08-10,230S,1,3,3,0
2014,2014-08-10,230S,2,2,2,0
2014,2014-08-11,214E,1,3,3,0
2014,2014-08-11,214E,2,2,2,0
2014,2014-08-11,214W,1,7,6,1
2014,2014-08-11,214W,2,6,7,-1
2014,2014-08-11,218E,2,2,2,0
2014,2014-08-11,218W,2,2,2,0
2014,2014-08-11,220E,1,1,1,0
2014,2014-08-11,220E,2,5,5,0
2014,2014-08-11,230N,1,14,14,0
2014,2014-08-11,230N,2,2,2,0
2014,2014-08-11,230S,1,31,31,0
2014,2014-08-11,230S,2,12,12,0
2014,2014-08-12,214E,1,5,5,0
2014,2014-08-12,214E,2,3,3,0
2014,2014-08-12,214W,1,7,7,0
2014,2014-08-12,214W,2,8,8,0
2014,2014-08-12,220E,1,1,1,0
2014,2014-08-12,220E,2,2,2,0
2014,2014-08-12,230N,1,4,4,0
2014,2014-08-12,230N,2,5,5,0
2014,2014-08-12,230S,1,11,11,0
2014,2014-08-12,230S,2,4,4,0
2014,2014-08-13,218E,1,2,2,0
2014,2014-08-13,218E,2,6,6,0
2014,2014-08-13,218W,1,1,1,0
2014,2014-08-13,218W,2,2,2,0
2014,2014-08-13,220E,2,4,4,0
2014,2014-08-13,230N,1,7,7,0
2014,2014-08-13,230N,2,5,5,0
2014,2014-08-13,230S,1,3,3,0
2014,2014-08-13,230S,2,3,3,0
2014,2014-08-14,214E,1,6,6,0
2014,2014-08-14,214E,2,1,1,0
2014,2014-08-14,214W,1,28,28,0
2014,2014-08-14,214W,2,7,7,0
2014,2014-08-14,218E,2,3,3,0
2014,2014-08-14,218W,1,2,2,0
2014,2014-08-14,218W,2,1,1,0
2014,2014-08-14,220E,2,5,5,0
2014,2014-08-14,230N,1,16,16,0
2014,2014-08-14,230N,2,11,11,0
2014,2014-08-14,230S,1,1,1,0
2014,2014-08-14,230S,2,2,2,0
2014,2014-08-16,220E,1,1,1,0
2014,2014-08-16,220E,2,4,4,0
2014,2014-08-16,220W,2,3,3,0
2014,2014-08-17,214E,1,5,5,0
2014,2014-08-17,214E,2,3,3,0
2014,2014-08-17,214W,1,5,5,0
2014,2014-08-17,214W,2,5,5,0
2014,2014-08-17,218W,2,1,1,0
2014,2014-08-17,220E,2,5,5,0
2014,2014-08-17,230N,1,2,2,0
2014,2014-08-17,230N,2,4,4,0
2014,2014-08-17,230S,1,6,6,0
2014,2014-08-17,230S,2,2,2,0
2014,2014-08-18,214E,1,6,6,0
2014,2014-08-18,214E,2,1,1,0
2014,2014-08-18,214W,1,26,26,0
2014,2014-08-18,214W,2,14,14,0
2014,2014-08-18,218E,2,5,5,0
2014,2014-08-18,218W,1,1,0,1
2014,2014-08-18,230N,1,16,16,0
2014,2014-08-18,230N,2,5,5,0
2014,2014-08-18,230S,1,74,50,24
2014,2014-08-18,230S,2,87,50,37
2014,2014-08-19,214E,1,11,11,0
2014,2014-08-19,214E,2,21,21,0
2014,2014-08-19,214W,1,34,34,0
2014,2014-08-19,214W,2,50,50,0
2014,2014-08-19,218E,1,1,1,0
2014,2014-08-19,218E,2,26,26,0
2014,2014-08-19,218W,2,79,50,29
2014,2014-08-19,220W,2,3,3,0
2014,2014-08-19,230N,1,177,50,127
2014,2014-08-19,230N,2,88,50,38
2014,2014-08-19,230S,1,147,50,97
2014,2014-08-19,230S,2,494,50,444
2014,2014-08-20,214E,1,1,1,0
2014,2014-08-20,214E,2,1,1,0
2014,2014-08-20,214W,1,10,10,0
2014,2014-08-20,214W,2,21,21,0
2014,2014-08-20,218E,2,2,2,0
2014,2014-08-20,218W,2,2,1,1
2014,2014-08-20,220E,2,2,2,0
2014,2014-08-20,230N,1,9,9,0
2014,2014-08-20,230N,2,4,4,0
2014,2014-08-20,230S,1,8,8,0
2014,2014-08-20,230S,2,19,19,0
2014,2014-08-21,218E,1,2,1,1
2014,2014-08-21,218E,2,5,5,0
2014,2014-08-21,218W,2,1,1,0
2014,2014-08-21,230N,1,39,39,0
2014,2014-08-21,230N,2,32,32,0
2014,2014-08-21,230S,1,22,22,0
2014,2014-08-21,230S,2,22,22,0
2014,2014-08-22,214E,1,7,7,0
2014,2014-08-22,214E,2,1,1,0
2014,2014-08-22,214W,1,18,18,0
2014,2014-08-22,214W,2,60,50,10
2014,2014-08-22,218E,2,6,6,0
2014,2014-08-22,218W,1,1,1,0
2014,2014-08-22,218W,2,22,22,0
2014,2014-08-22,220E,2,4,4,0
2014,2014-08-22,220W,2,4,4,0
2014,2014-08-22,230S,1,2,2,0
2014,2014-08-22,230S,2,3,3,0
2014,2014-08-23,214E,1,6,6,0
2014,2014-08-23,214E,2,4,4,0
2014,2014-08-23,214W,1,77,47,30
2014,2014-08-23,214W,2,34,34,0
2014,2014-08-23,218E,2,13,13,0
2014,2014-08-23,218W,2,14,14,0
2014,2014-08-23,220E,2,1,1,0
2014,2014-08-23,220W,1,2,0,2
